"","OTU_1931","OTU_2222","OTU_6378","OTU_9477","OTU_9514","OTU_9562","OTU_11297","OTU_12570","OTU_15054","OTU_15382","OTU_15462","OTU_17538","OTU_18951","OTU_19191","OTU_23235","OTU_28952","OTU_35049","OTU_44126","OTU_46159","OTU_50448","OTU_51831","OTU_58295","OTU_58296","OTU_58301","OTU_59566","OTU_64396","OTU_67513","OTU_68416","OTU_70379","OTU_70628","OTU_70974","OTU_72003","OTU_73021","OTU_73887","OTU_74059","OTU_74211","OTU_74391","OTU_74655","OTU_79234","OTU_83011","OTU_86715","OTU_88035","OTU_88701","OTU_92034","OTU_92131","OTU_92289","OTU_94166","OTU_98605","OTU_102425","OTU_104043","OTU_105974","OTU_107258","OTU_108747","OTU_114821","OTU_114946","OTU_125439","OTU_131765","OTU_132150","OTU_142000","OTU_144643","OTU_145149","OTU_162077","OTU_164515","OTU_180927","OTU_200359","OTU_204197","OTU_204845","OTU_236623","OTU_239506","OTU_244707","OTU_247733","OTU_248474","OTU_248759","OTU_255669","OTU_332405","OTU_361804","OTU_370058","OTU_370431","OTU_389328","OTU_399586","OTU_423742","OTU_428237","OTU_469893","OTU_469920","OTU_470213","OTU_470477","OTU_470738","OTU_470747","OTU_470805","OTU_470993","OTU_471122","OTU_471141","OTU_471156","OTU_484296","OTU_484401","OTU_484462","OTU_500281","OTU_515620","OTU_516119","OTU_521268","OTU_526804","OTU_528842","OTU_529659","OTU_529857","OTU_530801","OTU_535825","OTU_539347","OTU_540352","OTU_543491","OTU_544531","OTU_554755","OTU_561636","OTU_566658","OTU_568929","OTU_570119","OTU_571665","OTU_588912","OTU_590169"
"OTU_74655",-11821.5817898812,1215.78866478313,5430.88700099409,16215.4991890336,234237.943023073,12146.9635849945,24924.3688588919,6051.73384607335,-34052.8791921729,-24106.0068801339,24145.1521085125,-13059.5910113535,27644.9521399048,24167.4896013185,12675.8583555695,-75769.3040600638,216216.058284937,1143.35974206038,25720.1970517449,2093.17668602522,19578.1338748496,-55581.0205488411,-24875.1463663475,26284.5656097944,18728.2802019568,-72088.9680322294,21777.3480484487,-3121.27799141945,17895.4111599435,-3041.77316486161,-315875.932532831,-742.856524355151,-30172.5948699838,9217.10495474284,-6439.97891487469,-4058.1221812379,4917.69618845812,524474.755768325,37327.9311594203,-8773.0087505886,-8676.6709307801,-3546.37262596139,-2823.78123528488,-7281.96681577984,-58246.4046852927,4762.4009051431,8731.36997070057,41963.873345367,-9686.88724951604,-57308.0291686287,9810.73319206823,286514.513210904,-234812.435266572,-151608.676803746,-470314.192839952,9517.50058860461,-6794.31564903469,2687.3018626066,-11825.0603646733,-2690.29986135091,-399021.546630566,-28023.6626379951,4425.42883116204,-3778.09107675404,22945.4615183383,109108.79207869,-38222.7695024329,-9950.36970909852,-11072.4640035578,-17949.0698085073,-1012.81222204782,28722.6708261393,15458.5702401507,3243.122704442,458423.704899806,-4748.0508292785,7126.36460785853,463392.726246534,41060.1190289332,4807.55026683409,-93247.7794302307,53567.2568670538,-1958.04134620415,-25862.8048710302,49472.0823261654,153854.439844608,5523.41054517867,28120.8417438393,3236.06770261079,6656.7659315649,-3046.06927222309,746871.080063308,-105974.070593313,4495.60044210747,-11734.523347983,14380.7449510804,41828.4732511903,11237.9376471512,-13279.9231543975,-281149.938039554,2131.01352482603,95848.8099199498,68153.7199811647,938.126039868153,13019.1656464187,-34965.2519227751,-30472.8107047559,149571.799168105,67385.9963114111,-12762.3645947784,23998.3263223984,248421.642703919,-3839.99285826401,-3049.23601737038,-181107.121304871,-1790.28670276775,-4070.97054360906,929.124941139539
"OTU_79234",7181.10869565217,17922.1231884058,-28685.9710144928,-11424.3224637681,624654.293478261,36625.7391304348,-5276.19565217391,2320.9384057971,153223.155797101,58229.7862318841,-343.804347826087,-17977.847826087,95848.2065217391,99543.1630434783,9006.73913043478,64618.5217391304,141987.22826087,7627.25,59562.4528985507,526.271739130435,28601.2934782609,18417.8731884058,-25113.9927536232,-11088.1195652174,98.5108695652174,601858.768115942,84223.7137681159,-1556.26811594203,38888.7101449275,57727.8188405797,-32728.8913043478,5694.53260869565,-86809.2572463768,5021.92753623188,-2289.48188405797,-6539.35144927536,165704.981884058,37327.9311594203,603522.02173913,7193.15217391304,43670.8115942029,-2901.26449275362,-3345.9384057971,15193.4239130435,483644.641304348,4977.05072463768,29517.5036231884,588.536231884058,-7512.67753623188,-1809.11956521739,14498.384057971,586728.148550725,305176.054347826,53887.6956521739,-184546.365942029,12136.9057971014,3360.74637681159,2163.05797101449,7195.65217391304,-1146.39492753623,8055.96014492754,10248.1376811594,-5834.33695652174,-9484.77898550725,204430.702898551,25281.0108695652,2804.69202898551,21682.1086956522,15122.9927536232,28553.8949275362,-418.438405797101,78273.9094202899,44195.2608695652,39087.652173913,1184009.71014493,-2063.94202898551,4986.07246376812,749176.423913043,28624.3260869565,57795.8514492754,673008.655797101,42414.1630434783,-5791.29710144928,39119.5326086957,-3878.61956521739,347714.173913043,13129.4565217391,149017.365942029,2567.72826086957,-739.050724637681,8067.41666666667,516089.945652174,191818.097826087,-2524.23188405797,-15739.8007246377,-2121.96739130435,24992.768115942,29548.1847826087,-14494.1376811594,277199.047101449,43903.8623188406,357027.884057971,162515.282608696,22524.7934782609,51551.4456521739,36223.8043478261,6959.94202898551,203532.742753623,55409.6050724638,5588.52898550725,29340.1594202899,576102.496376812,7161.09057971014,9646.00724637681,122412.206521739,5912.77173913043,1618.72463768116,13375.4094202899
"OTU_83011",5829.00788730184,-969.805302673573,25719.7944854288,7000.44838591535,176122.402095432,9339.38864908701,8554.82671480144,4201.64076806362,210818.222727986,12238.6321221158,12725.127674881,41578.0933788521,88807.0832025323,-2838.65983885314,3637.35738764192,25054.9462015382,106436.069769267,-120.339899544812,-126.894561293361,4570.83730968451,2761.2582143044,54898.2038533982,64733.6747894103,40518.8643854968,23582.363653011,186888.970779051,-4142.53119604458,1917.31513891069,-2401.41499241354,14597.2130225501,131559.376824674,345.861193951761,39999.4993852352,3525.85880029299,7177.75863286768,3022.77366190551,5862.14364568618,-8773.0087505886,7193.15217391304,50058.5778266102,6803.62657615236,5850.68388008162,3596.94563909381,2266.75472191702,61084.1664835452,12577.23341443,8824.09464762204,53848.3972034741,5857.35227332182,2310.2582143044,-2426.74552660493,226278.724166797,17620.9803013656,69520.7062732172,138826.426646785,2640.08643331764,14260.7165672579,1728.26106576676,15552.5975383247,-31.8026997331659,74945.930740857,5796.46421283943,3943.84305184953,7467.76453199393,7876.4999869199,63402.9851410035,70199.7081567519,4441.05044995553,1397.71760058599,34320.2504578036,5020.69017161095,-3913.98678909643,10134.1597865327,933.599866582954,1140245.35691676,6040.02384502695,3253.0857269921,14043.7497776383,20893.4288180819,4457.47705750013,214933.526160205,7276.96007952702,5046.32620467744,10652.1156019463,33637.7190917177,20701.7237613143,2039.92210798933,6150.91361900277,2514.09400669701,4390.22013812588,952.875987547742,-137492.554661749,22491.8477737665,12416.302425051,11292.9531209125,9082.14418197039,599.193663998326,-836.74650761262,9645.42766703291,49548.4328467535,-6712.00316538482,-3783.54239261236,-5312.98780934442,9620.45438968241,-4151.53290953801,8367.62972845707,6717.62159263329,152134.968372312,5069.86318212735,5302.93801339402,3253.44906608068,5880.44964160519,4206.76659865013,2117.45455972375,20367.6686156019,12543.0982446502,2078.95972636425,6746.25367550882
"OTU_86715",4258.04854026056,5674.12533354262,1110.42720922932,-1232.15771987652,226677.060678596,11646.4847224402,-4244.73542876576,-496.149976455815,63210.4100873751,17318.2153377282,-857.098623973212,10567.1353136609,25060.1494401716,12138.2137157955,1007.7987495422,70075.2165541778,23689.5531052163,783.625085020667,6074.04171244703,1042.78310573955,1626.8470412808,15897.2985795009,-159.013930309214,321.935946737822,2366.66049285826,291415.768992309,5871.66503165385,1009.33241772615,530.145136817873,14596.0963741956,39361.6173023596,1095.04243185267,4175.79838329932,625.391317427929,1603.04999215194,-1490.13698791399,30425.2145136818,-8676.6709307801,43670.8115942029,6803.62657615236,21483.7581227437,1461.50034008267,603.306610683828,3247.03093444253,96539.9048684142,938.590318108094,10598.6513237064,4427.82003086904,1206.73425155653,8605.58254852718,543.657262072935,131754.610448386,90627.473081149,101022.807487051,168161.240830848,3831.22819546905,6289.80922670434,900.665332496207,10913.734565479,646.461256736253,99764.8586433318,10495.0281353006,847.905653220321,-603.133600167425,36424.2522628577,8775.36046146602,22148.7932297389,5183.65259247632,6105.50364934861,13865.9316695443,899.759731596296,9915.72538324701,17905.0960602731,6880.15424056925,331758.369342856,2105.28423062837,1296.85763616387,64603.9478888715,8530.79997907184,5602.00166117302,343181.727907707,7656.41711139015,39.0774603672893,6370.34144299691,2315.31452414587,29459.3726259614,4363.5405352378,37320.7772458536,224.559305184953,-718.81940302412,4004.53024119709,-17938.202937791,66943.9076021556,-1241.53330194109,820.160806780725,1303.44420028253,4496.70627321718,5203.56973002668,3129.51360330665,143770.367511641,6319.64543766023,42722.7940668655,25440.9888426725,7654.11159943494,14555.4795819599,13518.2924841731,14497.5985324125,185382.460720452,9578.63688327316,3568.81063935541,1631.64127818762,62159.9004080992,1104.20814367185,2613.74522576257,66293.7787762256,3491.81164652331,1962.86226652017,5973.97283262701
"OTU_88035",2027.98136085387,553.552909014807,6174.41843248051,2757.12487573903,51003.7440747135,2633.35568722859,2512.12711243656,1263.74030764401,38952.5079919427,-12814.870794747,8729.37314916549,18948.765683043,16054.2691100298,1804.72564484906,631.654868414168,15260.4762596139,18117.260333281,-1217.74937215508,-765.70785590959,1851.95963480354,42.4462669387328,9488.0739025794,9585.2310207712,4181.06545283315,4017.75290378277,103701.866282112,-3130.53464919165,1888.23682833673,-558.66344896144,6554.43827499608,33346.0607701564,-805.940001569612,20880.908295401,1583.50790038194,3703.64815832156,1215.16872024277,3847.72568408936,-3546.37262596139,-2901.26449275362,5850.68388008162,1461.50034008267,7945.15468529273,5252.05517187255,1161.26049024224,8541.87023230262,3797.16807931774,2447.97198242034,9038.46893475645,7424.30678072516,4676.16365824308,-867.37602678805,22062.4064772668,-68299.1249280594,20893.6352221001,45647.4147308115,1655.145280699,3926.46133521687,389.252132056715,3653.07247684822,-1033.82122115837,21402.0988332549,3629.77270705802,1399.04715376969,12978.2765133679,18719.7653168001,23859.9143776487,31459.8969941924,2066.93034845393,635.638989169675,-4840.79695756815,3063.76556532203,425.07351017632,1393.36823104693,-194.494493276827,200439.684534087,2185.61008214304,580.976011091927,-24498.0475854131,8045.16924344687,2891.76059488306,69407.888138963,5379.16716371056,3128.91287343693,2881.57214984565,11988.9979464239,-1188.95565845236,1232.22603725213,-550.065243551509,2397.20076649401,3850.19651546068,286.613509129912,-40240.7410924502,-10005.4423559881,20098.2878014964,10580.0041071522,2918.85131847434,1313.35713911997,515.921283942866,4584.9953827238,11839.165437137,-5683.38029090148,-11341.8836132475,-10454.3767069534,4356.14881232669,1373.25083712656,2471.02275937843,2029.91212787108,75920.7606602836,-345.380474022916,4665.80733008947,583.005938366557,-1058.9035080835,1387.93254591116,-1933.29668288599,6850.98228954115,2176.76348558573,1730.3162245592,1066.40612410401
"OTU_88701",828.328179772929,-63.1717809867629,5707.67047297651,3119.39542458013,36831.9657301313,1817.17507717261,3230.81763721028,1172.31050855439,17340.3086119395,-8143.61464709883,7725.84798304819,22058.8648040601,10152.006893214,464.789449589285,609.706613299848,7795.33409197928,10803.2593915136,-843.042366452153,-785.846112593523,1879.91508397426,-682.661879349134,5815.32757808821,10086.2788154659,4229.68021765291,3411.98113849213,77576.7124077853,-3175.40488149427,1649.7628315806,-646.987508502067,4216.41718987077,34394.2243106786,-546.25810966358,23978.7146444828,1358.7546303563,2691.92910584419,920.640336420238,1736.08639407733,-2823.78123528488,-3345.9384057971,3596.94563909381,603.306610683828,5252.05517187255,5199.98221106053,856.751517291896,1123.15675194894,3790.97623345367,1934.41279495631,8801.89962329305,6281.51563072255,3829.47217862188,-888.093718934756,8531.1385836865,-40943.9930413854,27555.3757782661,26400.2033955946,810.853659812693,1440.17277507456,143.92987757024,3119.82965782452,-597.613666091142,27509.6372756762,3217.44178046356,1546.98167477633,11460.8214827604,10736.388008162,22625.8642285356,26171.0714435201,1122.09020038717,-106.385666823628,-1560.6165175535,2234.68411552347,-505.029547951656,919.251713493434,-298.380722544865,118407.580704233,1577.00532360174,165.556100559828,-18445.3096583477,7567.59838853137,1712.03008423586,16499.8133861769,2830.0523596505,2977.65647726678,693.385313660859,12152.0263302464,-7575.69548213258,758.834981426254,-472.231779417151,2149.20418040077,3009.18132946162,-86.1931669544289,-44813.3472244022,-2809.7849238738,16881.6277795218,10446.5741511013,2493.39545074033,1417.90477685345,-174.790208235233,4692.17064301784,10050.6969471041,-3971.88101030712,-14661.2807644012,-8855.3228823314,3480.27069272223,-135.202623868571,1255.45968712395,2495.73192329828,62338.2001124889,-1331.19911840109,3647.46633181604,-540.237521582169,-14166.0997357819,1064.84228012348,-1253.00529744153,4023.52374038612,915.333738816512,1415.91263799508,958.252315178151
"OTU_92034",935.574203421755,1345.80641448229,2235.52809606027,2315.50534976194,-48817.0235049443,-1659.565178151,8.8112279600272,1535.30858577931,17115.9099304139,31374.9528200701,3072.60275728562,3084.71877779522,5615.00430335374,3279.81666928269,1713.89085962434,3258.74062156647,13549.3053157537,1907.14573850259,5378.09882017475,1386.06048239418,-873.391265107518,9575.63199131481,8975.36573274734,6427.79287657615,2761.76914927013,-3409.61399309371,5055.76729189557,1039.76272693978,2303.29129388374,-2275.51496363731,3564.66152618637,1764.43845811751,14695.2633417046,1343.60018050542,1133.9804714069,1101.51971171454,-7987.67739235076,-7281.96681577984,15193.4239130435,2266.75472191702,3247.03093444253,1161.26049024224,856.751517291896,16352.6406634228,104084.111821797,1190.75725945691,-1376.23274734474,17695.9787448334,2561.55296133522,14971.8406189505,4668.57166588186,15129.7466514937,219610.13649087,18800.1737560822,10939.693755559,790.151271385968,1330.69703866478,-213.16406372626,-1466.98473552033,2759.03345890232,77914.0884084131,12927.0208758437,721.187869512897,2716.33240464605,-2336.94413488202,-6619.64229843562,10646.524106629,-109.620310783237,872.867027677497,24230.4758802909,2128.3603829854,4136.65956417098,597.540849160257,4629.78504159473,72021.7896850311,2043.22673049757,-447.520418040077,85954.0366635274,2507.18101553916,1985.52364882541,-11670.944004081,4283.13802124209,2633.12402553236,2567.32205828494,7094.80275205358,-315.0251530372,286.405038455501,13421.7122246638,347.424933291477,2880.75383247005,374.334719824203,-13118.2244545597,64441.2633155444,8893.24115785068,3782.53942342908,2523.57561607283,-898.247632501439,951.670970020405,1960.84714592162,59561.2318055774,10864.9903730445,31518.3921807147,68400.7199419243,4064.47920263695,4441.91533249621,11042.3681656464,8889.81916758227,-785.490608486371,2806.61725003924,6850.91508397426,-560.870650865903,-21274.4772667818,509.009339193219,4279.90513001622,42046.9659524931,1040.37173651441,306.048553340658,6345.52653952807
"OTU_92131",17266.4206037775,45561.0950661853,18153.180099932,747.775074556585,-528995.617459321,-18418.5163108879,-2924.13278920107,21432.4884241092,384882.494480197,363114.829723225,32758.3029220949,-31707.1101344635,190044.082012243,91701.7805551195,36603.0882383718,207202.659171768,403850.106118872,29631.6931015539,129061.121814995,14778.0104510019,28272.5960079527,192133.68754251,127465.283851305,44788.7368152566,39153.3011562811,713653.154868414,194596.712093863,11530.8571783603,36582.7871998116,-10466.4491968817,-220055.729215717,26794.6328415215,3249.15357348402,12268.9307670172,11762.4132789201,-4117.79615968189,6590.61893737247,-58246.4046852927,483644.641304348,61084.1664835452,96539.9048684142,8541.87023230262,1123.15675194894,104084.111821797,3875872.71626642,27882.7107466123,-12420.5795662638,132953.315740595,6703.64998953592,128729.505428243,60317.5901088265,535564.371331031,1763624.74597133,-171185.003597028,-133829.014780516,18326.0961649139,21128.3645032177,1493.77190917177,4393.41593418092,25969.1731674776,618747.813163815,37795.8624627217,392.663736723696,530.413802124209,-59777.4881755873,-252210.364568618,70743.6052817454,8278.62512426097,22663.589794904,296087.589768744,8100.0631245749,123250.118937372,64204.8247135458,91547.9017684299,2804982.88710563,17396.4259796997,5665.2238136347,1812138.78434835,-2064.41603882174,59191.787121331,1223936.24972532,93868.7475278606,3672.71604405379,37765.0393187883,112946.615000262,328961.897308115,53048.6208993879,200127.740595406,5666.61939517606,13360.0204965207,33399.2558075655,326762.754800398,1222054.18497881,26330.6403625804,-4942.9147831319,26937.3986292053,-2700.19906608068,40602.9769397792,6257.73320514833,1736849.21740438,203106.194841208,840079.681617224,929177.095589389,157872.688248836,163197.634280333,107438.576924083,48190.6128682049,1969256.32693716,59529.5275597761,99198.1264715115,35888.3123790091,562948.79210485,3303.07453042432,54234.83163292,815540.821495841,19218.3716187935,-2516.24480719929,154995.99618061
"OTU_92289",-745.520221838539,371.594752262858,9199.01842986449,4443.73532412494,68420.6798644901,3545.49060848637,5699.09731596296,4086.10528174541,3521.20037409093,14994.0405221577,9474.77149060849,20319.9954612044,20088.2804504787,-784.829370062261,4801.20305551196,-12823.2300659237,44793.9011929054,922.214121278711,4141.85386909433,2873.10546486684,1593.81669544289,6604.61539266468,33078.4872861403,8140.08120127662,8291.73940511694,79828.3511876733,1081.20809135144,1265.16537173651,-1223.97599801182,3678.73950975776,24909.2665201695,833.637236435934,15898.1365955109,2153.32781353006,2099.23302202689,1070.8849866583,2727.56942918432,4762.4009051431,4977.05072463768,12577.23341443,938.590318108094,3797.16807931774,3790.97623345367,1190.75725945691,27882.7107466123,16158.3785120075,3398.10878721289,22433.8600167425,3666.14946633182,-1211.41518861508,-359.538507821901,112959.705998535,64285.167726155,14922.3201747502,-11365.3226468896,1645.44788887145,-1378.33787212892,452.910846021033,3858.85032438654,1059.18299063465,-3767.57937006226,1104.84067127086,1683.32158740125,7243.54956050855,11639.1320305551,26595.0881598912,-3783.1016454769,-343.951996023649,215.380264741276,21384.6869015853,2319.19036781248,3539.72160309737,2663.91546329723,2235.60975514048,284084.615575786,1633.59452990111,892.215220007325,75743.6503165385,12823.1697012505,860.552608172448,24562.6454115,8675.6601527756,2965.94940616334,-3959.41140846544,26946.5570423272,6468.211989222,2019.76369486737,7859.63630774865,3411.7992989065,3825.93300371475,199.212852508764,-33674.722571025,16383.0281222205,12545.3287814576,8101.32794433108,5352.96052425051,2852.04690524774,4351.08479830482,3554.99853502851,39570.3811018678,4632.29559723748,11674.0342175483,13708.2808559619,5446.8398210642,1986.97873175326,-1303.73991524094,-2360.15676502904,112989.735389525,1498.86931669544,4184.97903259562,1436.40234395438,26705.7814053262,860.23583424894,2086.01835138387,-1769.34646575629,662.557630931826,312.391644430492,5563.43564589546
"OTU_94166",2505.51942395228,1145.73185789777,12569.2944985089,4370.57005702925,771999.534740752,39825.7176659865,5170.86337832889,-32.1043922984356,52741.2028462303,20620.2711897661,3949.13596766599,27115.839415581,48492.0482394182,7262.82538063098,386.112828964579,61140.6046408204,91113.3763407105,2485.20495212682,-420.485795008633,2661.46323183174,10205.4133181604,-194.192002825302,13879.0673756082,18646.4595563229,9538.93114634019,251863.32523675,-1604.58547847015,1246.79923350599,-1266.84500078481,15072.9532255533,61925.4821325799,1561.21413435881,21860.0535368597,1370.60706063936,2998.79445926856,-434.804046983728,27016.6531810809,8731.36997070057,29517.5036231884,8824.09464762204,10598.6513237064,2447.97198242034,1934.41279495631,-1376.23274734474,-12420.5795662638,3398.10878721289,36190.7620729347,17479.8801993408,1971.46855543347,10204.409694972,-1990.31355621828,202912.407719877,66919.2018129022,141456.1148433,210931.425129493,2901.39585622351,2958.66550253754,1892.18488724952,17541.0126484592,362.611023910427,132795.593496573,7502.86352221001,2615.68102861926,1495.65291947889,33126.0577224925,108168.677823994,25238.6397608957,6442.96579553184,2432.29020823523,25924.284060587,1642.21833307173,1985.8162245592,14696.4815962957,1554.3213781196,660130.70533145,2775.09798304819,2941.54910270497,-18301.1310364673,21018.2163841365,-1937.77648720766,294572.779652592,6262.28861246272,2181.67252655261,2373.37759640036,10157.0576701721,102172.889146131,8108.82439962329,28176.5870219223,478.909315649035,1039.6355229425,3320.90463297232,246955.68244127,35858.5352377963,1186.9091194475,4968.25784806153,2397.98221106053,683.020195678334,-610.426398262962,7636.82857217601,136352.340030346,8798.45435044211,78663.9626563072,-15819.945913776,3950.48123005284,1625.08124051693,7502.17498561189,6143.73417307592,466433.634581175,20287.1069821587,3142.70631245749,10632.8873279967,146867.202610788,2595.19218594674,3105.18373620049,27435.3123920892,3105.40288023858,1568.04277193533,3294.1893998849
